counts,value,time
1,0.68,1.2156915664672852
1,0.704,1.8960793018341064
1,0.761,2.5997207164764404
1,0.751,3.360448122024536
2,0.751,11.36915922164917
1,0.688,4.111827373504639
1,0.736,4.800095558166504
2,0.736,9.183951139450073
1,0.752,5.536048173904419
2,0.752,9.920098066329956
3,0.752,23.10368251800537
1,0.728,6.288235187530518
2,0.728,7.016232252120972
3,0.728,13.584232091903687
4,0.728,14.312358617782593
5,0.728,28.216186046600342
1,0.72,7.744273662567139
2,0.72,8.464221715927124
3,0.72,26.032007932662964
1,0.697,10.671796321868896
1,0.721,12.120052337646484
1,0.744,12.84058403968811
2,0.744,22.359698057174683
1,0.737,15.039937496185303
1,0.767,15.776470184326172
1,0.656,16.543792963027954
1,0.784,17.200220108032227
1,0.727,17.98465132713318
2,0.727,21.63233709335327
1,0.76,18.712007999420166
1,0.663,19.47249412536621
1,1.497,20.13581681251526
1,0.696,23.855817079544067
1,0.416,24.55217981338501
1,1.064,24.967708587646484
1,0.775,26.75244379043579
1,0.689,27.527628183364868
1,0.743,28.944430351257324
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
